PrId,DB,UID,url,IconUrl,UrlName,SubjectType,Attribute
00000,PubMed,22749528,https://mtor-atlas.org/study/DUR2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12906785,https://mtor-atlas.org/study/TEE2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12766775,https://mtor-atlas.org/study/STO2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42649291,https://mtor-atlas.org/study/LEE2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19587680,https://mtor-atlas.org/study/HAR2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19804760,https://mtor-atlas.org/study/ZID2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42455795,https://mtor-atlas.org/study/JIB2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21258367,https://mtor-atlas.org/study/KIM2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23193181,https://mtor-atlas.org/study/POU2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,29424687,https://mtor-atlas.org/study/STU2018/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,15851026,https://mtor-atlas.org/study/MA2005/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,12604610,https://mtor-atlas.org/study/NOJ2003/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42436355,https://mtor-atlas.org/study/DEN2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,39572234,https://mtor-atlas.org/study/HE2025/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,23158522,https://mtor-atlas.org/study/FRA2013/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,21310961,https://mtor-atlas.org/study/GAN2011/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,27076075,https://mtor-atlas.org/study/GOB2016/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42560011,https://mtor-atlas.org/study/ABR2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,22424946,https://mtor-atlas.org/study/HAN2012/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,42647400,https://mtor-atlas.org/study/LU2026/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19934433,https://mtor-atlas.org/study/CHE2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
00000,PubMed,19446321,https://mtor-atlas.org/study/PET2009/,https://mtor-atlas.org/outreach/linkout/icon-16x16.png,Evidence-graded record in Oliver's mTOR Atlas,protein interactions/pathways,
